state,code,name,zone,address,geometry_type,coordinates
,DWL,DHUWALA,,,Point,"[74.5819742755, 25.487150094300002]"
,BYO,BAYALUVADDIGERI,,,Point,"[76.533248, 15.230476]"
,RJMA,RAJOMAJRA,,,Point,"[75.79810400000001, 30.375339]"
Maharashtra,LNT,LINGTI,?,"State Highway 234, Maharashtra",Point,"[78.901334, 19.86677]"
,BYE,BANSI BOHERA,,,Point,"[74.38867400000001, 24.363232999999997]"
,PPS,PIPILIYA ROAD,,,Point,"[70.67825500000001, 22.930873000000002]"
,SQZ,VANCHANGIRI,,,Point,"[79.6671534143, 17.9512834252]"
,KLMJ,Kalhe Majra,,,Point,"[76.21149321899999, 30.3358409881]"
,KMHT,KARMAHAT,,,Point,"[85.5410748871, 23.712696086799998]"
,KLMD,Kollumangudi,,,Point,"[79.65593299999999, 10.980702]"
,BDA,VADODARA C CABIN,,,Point,"[73.17783, 22.318357]"
,GAGA,Galgalia,,,Point,"[88.11348526, 26.52752005]"
,NAKD,NAIK DIH,,,Point,"[83.466008, 25.847026]"
,KSIH,Khodseoni,,,Point,"[80.1127146875, 21.1558479072]"
,POY,POLLACHI JN,,,Point,"[77.001342, 10.653079]"
,BRIH,Bairi Halt,,,Point,"[84.2113217236, 25.158611596700002]"
,SDLK,SUNDLAK,,,Point,"[76.455842, 25.121481000000003]"
Haryana,ISM,ISMAILA HARYANA,NR,"National Highway 10, Haryana",Point,"[76.74656300000001, 28.796977000000002]"
,PPK,Pachpokharia,,,Point,"[84.981145, 26.894084]"
,KYG,KIDIYANAGA,,,Point,"[70.768891, 23.47934]"
,VBU,VEMBUR,,,Point,"[78.0723825452, 10.5893388627]"
,NNM,Nannilam,,,Point,"[79.6509052, 10.8837044]"
,KYO,KHANDIKAR,,,Point,"[91.642769, 26.463321]"
,BATM,Batala Sugar Mills,,,Point,"[75.228493, 31.856906]"
,HIS,Hisua,,,Point,"[85.417826, 24.859600999999998]"
,LLD,Lalavadi,,,Point,"[78.189646, 21.930346999999998]"
,IDS,Ishardaspur,,,Point,"[81.253954, 25.947848999999998]"
,CGE,Charghat Pipari,,,Point,"[79.922584, 23.037538]"
,DLCB,Durg Link Cabin,,,Point,"[81.300896, 21.197156]"
,SRSO,Sarsoo,,,Point,"[85.35368317140001, 24.9197820804]"
,DGPI,Durgapuri,,,Point,"[76.809686, 25.865541]"
,IDT,Sidlaghatta,,,Point,"[77.86536472, 13.39218973]"
,BYQ,Bahai,,,Point,"[81.01527999999999, 26.122334]"
,SPBG,Sipra Bridge,,,Point,"[75.757499, 23.173483]"
,BWO,Buramara,,,Point,"[86.650295, 22.107567000000003]"
,PRNT,Periyanagathunai,,,Point,"[77.9110166815, 12.559346408400001]"
,IFFC,Iffco Cabin,,,Point,"[72.52010800000001, 23.212087]"
,TKG,Thakurganj,,,Point,"[88.129704, 26.426933]"
,MTRA,Matigara,,,Point,"[88.384065, 26.716817]"
Madhya Pradesh,BRKH,Bisapur Kalan Halt,SECR,"State Highway 19, Madhya Pradesh",Point,"[78.923701, 21.914681]"
,SUPR,Surajpur,,,Point,"[76.888897, 30.782451000000002]"
,HMB,Harebetta,,,Point,"[75.593582, 12.794145]"
,SSU,Sasa Musa,,,Point,"[84.357082, 26.527558]"
,BGDI,Bagadia Ph,,,Point,"[86.586249, 20.279033000000002]"
,POT,Pothia,,,Point,"[88.179429, 26.310567000000002]"
,POU,Padrauna,,,Point,"[83.982606, 26.897709199999998]"
Rajasthan,HAN,HINDAUN CITY,WCR,"Karauli, Rajasthan",Point,"[77.03168600000001, 26.756164000000002]"
Himachal Pradesh,MGRP,MEGH RAJ PURA,NR,"State Highway 22, Himachal Pradesh",Point,"[76.07141899999999, 32.079397]"
,GPSA,Ghatparsia Halt,,,Point,"[79.0528523303, 22.0597389624]"
Madhya Pradesh,GHAI,GHATIGAON,WCR,"Ghatigaon, Madhya Pradesh",Point,"[77.92678000000001, 26.054864000000002]"
,SBIC,SABARMATI BRIDGE,,,Point,"[72.58875599999999, 23.067094]"
,DSX,DESANG,,,Point,"[94.686324, 27.056054999999997]"
,SUC,Sunak,,,Point,"[73.209986, 23.604089]"
,CKKD,CHARKHERA KHURD,,,Point,"[76.642615, 21.938836]"
Kerala,AMPA,AMBALAPUZHA,SR,"ph 0477-2272620, Kerala",Point,"[76.363817, 9.386059]"
,SBID,SABARMATI D CABIN,,,Point,"[72.57027500000001, 23.101488]"
,SUI,Sui,,,Point,"[76.0614295142, 28.8992313011]"
,MHWL,MACHROWAR,,,Point,"[75.636644, 31.516333]"
,KTLN,KHAT LABANA,,,Point,"[73.8612473071, 30.0390118497]"
Rajasthan,SUJH,Sujangarh,NWR,"Sujangarh, Rajasthan",Point,"[74.463659, 27.708763]"
,NTDM,NITYANAND DHAM,,,Point,"[75.057507, 23.414967]"
Andhra Pradesh,TEK,Tekkali Halt,ECoR,"Tekkali, Andhra Pradesh",Point,"[84.231178, 18.605282]"
,SLBS,SALSALA BARI,,,Point,"[89.594991, 26.486646999999998]"
,BTDF,BOTAD JN,,,Point,"[71.6653966, 22.182670599999998]"
,SBIS,SABARMATI SOUTH,,,Point,"[72.56375499999999, 23.083452]"
,GJT,Gannaghatta,,,Point,"[78.146705, 13.244119000000001]"
,DQV,DAULA KOT BHAI,,,Point,"[74.703438, 30.206149]"
,LHK,LAIHRA KHANA,,,Point,"[75.1389845972, 30.2258549701]"
,DNU,Dalsanur,,,Point,"[78.171853, 13.274642]"
,GKHT,GRAM KHARIKA,,,Point,"[85.3879062933, 25.6720446969]"
Andhra Pradesh,RKO,RAMAKRISHNAPURAM GATE,SCR,"Secunderabad, Andhra Pradesh",Point,"[78.52847299999999, 17.476299]"
,MWG,Mindala,,,Point,"[79.71680900000001, 20.515625999999997]"
,DSAP,DELHI SHAHDARA A PANEL,,,Point,"[77.31954, 28.673349]"
,SNCA,SONACHARA,,,Point,"[91.143131, 25.984617]"
,RKL,Ramkola,,,Point,"[83.836714, 26.90674]"
,RKK,Ratangarh Kanakwal,,,Point,"[74.966758, 29.922760999999998]"
,DLGS,Duklangia,,,Point,"[94.273103, 26.692531]"
,KTLP,Katalpur Halt,,,Point,"[84.7728427332, 26.229288579]"
,SETB,Sessa,,,Point,"[94.85767, 27.32406]"
Bihar,AUI,Aurahi,ECR,"Purnia, Bihar",Point,"[87.135054, 25.823021]"
,AUN,Aurang Nagar,,,Point,"[75.974542, 29.043935]"
,BNLS,Bangi Nihal Singh,,,Point,"[74.95528499999999, 30.008326]"
Uttar Pradesh,HAR,Hamirpur Road,NCR,"Hamirpur, Uttar Pradesh",Point,"[80.190689, 26.016513]"
,WTP,Water Pipe,,,Point,"[73.290406, 19.009064]"
,SLHI,Shilhauri Halt,,,Point,"[84.8337491992, 25.9530212347]"
West Bengal,RTG,Rangtong,NFR,"Hill Cart Rd, West Bengal",Point,"[88.342388, 26.836122]"
,BLLT,Ballupete,,,Point,"[75.908903, 12.969667999999999]"
,RTU,Ratan Sarai,,,Point,"[84.573582, 26.373540000000002]"
Haryana,SDRA,Sudharana,NWR,"Sudharana, Haryana",Point,"[76.425807, 28.453681]"
Andhra Pradesh,BVRM,Bhimavaram Junction,SCR,"Bhimavaram, Andhra Pradesh",Point,"[81.538335, 16.543097]"
Orissa,NKW,Nilakantheswar,ECoR,"Orissa, Orissa",Point,"[85.798221, 21.426066]"
Madhya Pradesh,SKY,Shikara,SECR,"Shikara - Dhooma Rd, Madhya Pradesh",Point,"[79.858161, 22.798847000000002]"
,DJB,DIJAOBRA,,,Point,"[93.093936, 25.5507]"
Karnataka,BLR,BALGANUR,SWR,"Gadag, Karnataka",Point,"[75.60251865000001, 15.59262851]"
,MSHW,MUSHARWA HALT,,,Point,"[84.48696237120001, 27.0516270621]"
,CHIT,CHITHARI HALT,,,Point,"[79.89076200000001, 25.228309]"
,BRGP,BAJRANGPURA,,,Point,"[71.7400647568, 22.8387443721]"
Madhya Pradesh,BRGT,BHERAGHAT,WCR,"Bheraghat, Madhya Pradesh",Point,"[79.7978789, 23.1697663]"
,SWU,SANAURA,,,Point,"[75.64132599999999, 31.579622]"
Madhya Pradesh,MHDA,MAHDEIYA,ECR,"Singrauli, Madhya Pradesh",Point,"[82.588309, 24.210039]"
,BRGJ,BARGAON GUJAR,,,Point,"[76.3562287756, 21.7849180856]"
,DHWS,DHOSAWAS,,,Point,"[75.051031, 23.383691]"
,VDK,VADAKANNIKAPURM,,,Point,"[76.686919, 10.641667]"
,KHNR,KACHNARA,,,Point,"[75.101024, 23.808778]"
,MMDA,MUTHALAMADA,,,Point,"[76.77172300000001, 10.626386]"
,DV,DHUVA,,,Point,"[70.9335792004, 22.7223787434]"
,FRG,Faringapete Halt,,,Point,"[74.957082, 12.875341]"
,CASA,CHHANSARA,,,Point,"[71.276337, 23.767566]"
Gujarat,SNLR,SANTALPUR,WR,"Santalpur, Gujarat",Point,"[71.181545, 23.759161000000002]"
,SIA,SHIVLANKHA,,,Point,"[70.620232, 23.380465]"
,SNMR,Soniyana Mewar,,,Point,"[73.971244, 25.080389]"
,MSHM,MAHESANA,,,Point,"[72.38875601560001, 23.606146717799998]"
Uttar Pradesh,SWW,Shahanagar Timarua,NCR,"Shahnagar, Uttar Pradesh",Point,"[78.25971, 27.416456999999998]"
,NKV,NAKARDEI,,,Point,"[84.89193900000001, 26.948956]"
,MMDL,MOHINI MANDAL(H,,,Point,"[85.389062, 26.678676999999997]"
,GVR,GORESUAR,,,Point,"[91.72046680000001, 26.526055630000002]"
,SRRB,SHORANUR B CABIN,,,Point,"[76.271, 10.759868]"
,KBY,KHOIRABARI,,,Point,"[91.840413, 26.626143000000003]"
,PCAB,PCAB,,,Point,"[84.912165, 22.237662]"
,TNL,TANGLA,,,Point,"[91.912274, 26.658355]"
,SWT,Shivwala Tehu,,,Point,"[78.224585, 27.382935]"
,NGPB,Nagpur (Se),,,Point,"[79.088256, 21.145332]"
,PLHL,PALLAHALLI HALT,,,Point,"[76.6601677197, 12.4115632692]"
,NJPS,New Jalpaiguri,,,Point,"[88.442721, 26.682355]"
,BARS,Barsana,,,Point,"[77.15025299999999, 27.443262999999998]"
Madhya Pradesh,LKMN,Lokmanya Nagar,WR,"Indore, Madhya Pradesh",Point,"[75.847166, 22.691279]"
,MSHF,Mahesana,,,Point,"[72.38937, 23.603326]"
,TVTN,Thambawati Nagri,,,Point,"[74.68691899999999, 24.958315]"
,SPYA,Sipaya,,,Point,"[84.326498, 26.564981]"
,JUBS,Jubbasahani,,,Point,"[85.369793, 26.17489]"
,LSGS,Lavan Satyagraha Smarak P.H,,,Point,"[87.850571, 22.096296]"
,HPLB,Hatpuraini,,,Point,"[86.9845895752, 25.1553455368]"
West Bengal,CHT,Champahati,ER,"Baruipur-Champahati Rd, West Bengal",Point,"[88.493624, 22.402193]"
,MMDP,Mohamadpur,,,Point,"[85.41562499999999, 24.877385999999998]"
,NEHL,Nethranahalli H,,,Point,"[76.71037, 14.674986]"
,KBS,Kusmuda Block Station,,,Point,"[82.680149, 22.342991]"
,SVGL,Shrivagilu,,,Point,"[75.584174, 12.755498000000001]"
,GVP,Gate Vanampalli,,,Point,"[77.892616, 17.448472]"
,GOX,GOBINDPUR DUGLI,,,Point,"[83.791513, 26.085299]"
Madhya Pradesh,KAKN,Kaimarkalan,NCR,"Kaimarkalan, Madhya Pradesh",Point,"[77.22272699999999, 26.176561]"
,BLV,Bhelwa,,,Point,"[84.77836099999999, 26.994131]"
,BLF,Balajan,,,Point,"[89.887371, 26.09571]"
,APRD,Ashapurna Devi,,,Point,"[87.638201, 21.727401]"
,KNVH,Kanivehalli,,,Point,"[75.8986612061, 13.327121199099999]"
,SEPN,SEPON,,,Point,"[94.85643400000001, 27.117144]"
Madhya Pradesh,HBG,HOWBAGH JABALPUR,WCR,"Jabalpur, Madhya Pradesh",Point,"[79.932199, 23.156295999999998]"
,BHBT,BLOCK HUT BASANTPUR,,,Point,"[75.059067, 32.559965]"
,JMBL,JAMBHALI HALT,,,Point,"[77.59293500000001, 19.167016]"
,TNNH,TAPASWINARAYAN NAGAR HALT,,,Point,"[85.445955, 26.631615]"
,STDB,SITAFALMANDI B,,,Point,"[78.52024899999999, 17.428299000000003]"
,AYD,AYANDUR,,,Point,"[79.34081, 11.966731999999999]"
Madhya Pradesh,AJKI,AJITKHERI,WR,"Devas, Madhya Pradesh",Point,"[76.045323, 23.040004]"
,MSDG,MASOBA DONGARGAON,,,Point,"[75.136269, 17.265553999999998]"
,HXR,HANSAPORE,,,Point,"[72.925984, 20.906867]"
,MDUN,Madhura Nagar,,,Point,"[80.6476081836, 16.5253522399]"
,DDS,DUDH SAGAR,,,Point,"[74.306568, 15.31821]"
,KFN,KANOR,,,Point,"[74.266275, 24.459564]"
Tamil Nadu,CQS,CAPPER QUARRY,SR,"Cuddalore Township, Tamil Nadu",Point,"[79.75366600000001, 11.694558]"
Tamil Nadu,AYN,AIYANAPURAM,SR,"Chinnakankeyampatti, Tamil Nadu",Point,"[78.929033, 10.788547000000001]"
Rajasthan,FTH,FATUHI,NR,"National Highway 15, Rajasthan",Point,"[73.871319, 30.056984]"
,BDUA,BASUDEOPUR CHANDAIL HALT,,,Point,"[85.5426915326, 25.6487380699]"
,KLVR,Kolvihir,,,Point,"[77.854259, 21.26585]"
,HBQ,HUBLI EAST CAB,,,Point,"[75.155355, 15.348063]"
,MITA,MITHA,,,Point,"[71.672422, 24.082494]"
,BNWS,BHANWASA,,,Point,"[75.2170497089, 26.8333020399]"
,BUBR,BHUTAKIA BHIMSA,,,Point,"[70.908462, 23.533540000000002]"
Rajasthan,GEK,GEGAL AKHRI,NWR,"Kishangarh, Rajasthan",Point,"[74.775574, 26.540366000000002]"
Uttar Pradesh,SLWR,SILAWAR,NR,"State Highway 57, Uttar Pradesh",Point,"[77.345001, 29.505405]"
,LJKR,LAJKURA CABIN,,,Point,"[83.888267, 21.809025000000002]"
West Bengal,MDN,MIDNAPORE,SER,"Medinipur, West Bengal",Point,"[87.307379, 22.42498]"
West Bengal,MYX,METYAL SOHAR,SER,"West Bengal, West Bengal",Point,"[86.748784, 23.482582]"
,JGF,JOGIDIH,,,Point,"[83.052288244, 24.2769136737]"
Madhya Pradesh,PWK,PIPARIYA KALAN,WCR,"State Highway 11, Madhya Pradesh",Point,"[80.73642199999999, 23.859295]"
Himachal Pradesh,KMTI,Kumarhatti,NR,"Kumarhatti, Himachal Pradesh",Point,"[77.05598099999999, 30.889186]"
Delhi NCT,KRTN,KIRTI NAGAR,NR,"Kirti Nagar, Delhi NCT",Point,"[77.145074025, 28.6469294838]"
,TCH,Tiruchchuli,,,Point,"[78.19753187, 9.537360695]"
,ADRE,ADRA EAST CABIN,,,Point,"[86.69287100000001, 23.492772000000002]"
,KLSP,Kushal Pura,,,Point,"[75.764732, 28.484266]"
,TERH,Terha Halt,,,Point,"[84.8493670618, 25.995645525199997]"
Uttar Pradesh,LVR,Lokvidyapith Nagar,NER,"National Highway 29, Uttar Pradesh",Point,"[83.306841, 27.154414]"
,LVK,Lakkavarapukota,,,Point,"[83.14744900000001, 18.018465]"
,JGP,Jalalpur,,,Point,"[84.311942, 26.586308000000002]"
,BNWD,Bhandewadi Halt,,,Point,"[79.159229, 21.141189]"
,HEN,Heria Ph,,,Point,"[87.79556600000001, 21.974916]"
Madhya Pradesh,KDHI,Kaladehi,SECR,"National Highway 7, Madhya Pradesh",Point,"[79.83489, 22.879170000000002]"
,ICBN,Icbn,,,Point,"[83.156976, 25.296734999999998]"
,JBCN,Joda Block Cabin,,,Point,"[85.43383, 22.024168000000003]"
,PPTN,Piprithan,,,Point,"[88.124798, 26.484618]"
,SKLI,Sukli,,,Point,"[79.683653, 21.677859]"
,ANGM,Aungari Dham,,,Point,"[85.2261571069, 25.1913324416]"
West Bengal,KATI,Kanthi P Halt,?,"Kanthi, West Bengal",Point,"[87.734128, 21.788742999999997]"
Tamil Nadu,NTS,Nattrasankottai,SR,"Madurai - Thondi Rd, Tamil Nadu",Point,"[78.54142999999999, 9.880423]"
,KDHN,Kandharan Halt,,,Point,"[75.45245, 28.594924]"
,BWBN,Bewar Bhojan,,,Point,"[75.5683413623, 28.5476822027]"
,GNDM,Gunrajpur Dhama,,,Point,"[84.8211345959, 26.069449321900002]"
,KBKN,Khabra Kalan,,,Point,"[75.412296, 29.322476]"
,KRKM,Khara-Kameri,,,Point,"[73.929025, 25.427702]"
,JES,Jaitsar,,,Point,"[73.65228900000001, 29.342839]"
,GGG,Gangagarh Halt,,,Point,"[78.739109, 27.850344000000003]"
,MDLM,MUNDALARAM,,,Point,"[75.102087, 23.687953]"
Uttar Pradesh,KTDD,KATAIYA DANDI,NCR,"Kataiya, Uttar Pradesh",Point,"[81.3984808771, 25.149062471199997]"
,KNRI,KUNURI,,,Point,"[87.6115177704, 23.9163057543]"
,KHW,KHERODA,,,Point,"[74.06853600000001, 24.570580999999997]"
Rajasthan,AJIT,AJIT,NWR,"State Highway 68, Rajasthan",Point,"[72.67795462, 25.860076969999998]"
,BKAC,BARKAKANA AVOIDING CABIN,,,Point,"[85.46359199999999, 23.640520000000002]"
Himachal Pradesh,CMMG,CHAMUNDA MARG,NR,"Chamunda Marg, Himachal Pradesh",Point,"[76.421027, 32.110941000000004]"
,X108,Aman Lodge,,,Point,"[73.27608000000001, 18.997761]"
Himachal Pradesh,BLDL,BALLE-DA-PIR-LA,NR,"Balle da pir larath, Himachal Pradesh",Point,"[75.932732, 32.215731]"
West Bengal,GURN,Gurudas Nagar,ER,"Diamond Harbour Rd, West Bengal",Point,"[88.214928, 22.199323]"
Gujarat,SOA,SANOSRA,WR,"State Highway 25, Gujarat",Point,"[71.7894786566, 21.748110299]"
,BGRR,BAGARPUR HALT,,,Point,"[78.278043, 29.079065999999997]"
Punjab,FZR,FIROZPUR CANT,NR,"Firozpur, Punjab",Point,"[74.61843900000001, 30.942486]"
,LMGF,LUMDING JN,,,Point,"[93.17674000000001, 25.750176]"
,MDJN,Madar Jn,,,Point,"[74.686507, 26.464294]"
,TZH,TAKAZHI,,,Point,"[76.408316, 9.3702]"
Maharashtra,BVI,BORIVALI,WR,"Mumbai, Maharashtra",Point,"[72.85641199999999, 19.228739]"
,PNTR,PENNATHUR HALT,,,Point,"[79.1235368176, 12.849960168399999]"
,GM,GARMADI,,,Point,"[71.13394, 23.72788]"
Tamil Nadu,MBU,MELPATTAM BAKKAM,SR,"Pattampakkam, Tamil Nadu",Point,"[79.622949, 11.784898]"
,BANR,Bhaner,,,Point,"[72.9756196179, 22.879185725]"
Tamil Nadu,CUD,TIRUPPAPPULIYUR,SR,"Cuddalore, Tamil Nadu",Point,"[79.753441, 11.748845000000001]"
,KWBR,KATWAR BAZAAR,,,Point,"[82.448864, 25.562644]"
,NXH,NIDAGHATTA,,,Point,"[77.0880662097, 12.6253503]"
West Bengal,LCAE,LALBAGH COURT ROAD,ER,"Lalbagh Court Road, West Bengal",Point,"[88.246307, 24.173693]"
,DKGN,DEKARGAON,,,Point,"[92.763075, 26.681165999999997]"
,KBGB,Komagata Maru Budge Budge,,,Point,"[88.19442228000001, 22.49283248]"
Karnataka,BTJL,BHATKAL,KR,"Bhatkal, Karnataka",Point,"[74.5655589, 13.98866]"
West Bengal,BGRA,BAGHNAPARA,ER,"Kalna-Memari Rd, West Bengal",Point,"[88.329724, 23.242082]"
,MGTD,MEGHPUR TITODI,,,Point,"[69.451972, 22.138132]"
,LMGS,LUMDING SOUTH,,,Point,"[93.163576, 25.757118]"
,DMWP,Dmw Patiala Halt,,,Point,"[76.42154342159999, 30.361156358899997]"
,CSY,COSSYE,,,Point,"[87.2896485193, 22.4068330073]"
Uttar Pradesh,DDNA,Dudhaunda,NER,"Aunrihar, Uttar Pradesh",Point,"[83.084478, 25.573305]"
,MNGR,Mohan Nagar,,,Point,"[73.523178, 29.45876]"
,DALF,DALI GANJ,,,Point,"[80.927742, 26.875644]"
,KMPS,Kumara Patnam Bg Sdg,,,Point,"[75.780127, 14.527464]"
,MABG,MATANA BUZURG,,,Point,"[75.8671171741, 23.1138506265]"
Madhya Pradesh,IKD,Ikdori,NCR,"State Highway 2, Madhya Pradesh",Point,"[76.940934, 26.037543]"
Madhya Pradesh,BLDK,Balauda Takun,WR,"State Highway 27, Madhya Pradesh",Point,"[75.755456, 22.877384]"
,KRMP,Kumaripur Halt,,,Point,"[87.6057220984, 25.4375440848]"
,GSRM,Gauri Sriram,,,Point,"[84.1867607922, 26.7699800293]"
,BBRA,Bbra,,,Point,"[81.53283, 16.549141]"
,JNRD,Junagarh Road,,,Point,"[82.946083, 19.874057]"
West Bengal,KSBP,Keshabpur,SER,"Haldia Mechada via Tamluk, West Bengal",Point,"[87.948672, 22.221674]"
,BVZ,Naloi Barwa,,,Point,"[75.62385717000001, 28.96314483]"
,JNRI,Jalandari,,,Point,"[75.342247, 25.286385000000003]"
,TDPM,Todikkapulam Halt,SR,,Point,"[76.268569, 11.153243999999999]"
,KHR,Khairee Halt,,,Point,"[79.860374, 22.343556]"
Assam,LLBR,Lalabazar,?,"Kalachera Rd, Assam",Point,"[92.610161, 24.561850000000003]"
Andhra Pradesh,SSPD,Sadashivapet Road,SCR,"Sadashivapet, Andhra Pradesh",Point,"[77.8728203638, 17.4835646427]"
,CWDA,Chuhriwala Dhanna,,,Point,"[74.13556886469999, 30.212074913600002]"
,PADL,Padil,,,Point,"[74.894329, 12.874231]"
,JMKL,JAMUNIA KALAN,,,Point,"[74.8886623096, 24.413060577899998]"
,PJPI,PRAJAPATI HALT,,,Point,"[84.50216300000001, 26.815895]"
,KGIH,KALGURKI HALT,,,Point,"[75.775752, 16.585003999999998]"
,BDVR,Bodavara,,,Point,"[83.112494, 18.175095]"
,BEHT,BIHAT HALT,,,Point,"[86.0334555469, 25.4497699558]"
,KNKP,KONDIKOPPA,,,Point,"[75.469303, 15.431087999999999]"
,MRPM,MATHURAPUR MOR HALT,,,Point,"[78.4222417542, 29.6609552552]"
,CCBG,Chicholi Buzurg,,,Point,"[79.912753, 20.613113]"
,SHHT,SINGHAUL HALT,,,Point,"[86.0966802881, 25.4350086438]"
,SDPT,SEDARAMPATTU,,,Point,"[79.202726, 12.672036]"
,ADX,ADAPUR,,,Point,"[84.941759, 26.924721]"
,BKTB,BINDUKURI,,,Point,"[92.734685, 26.709021999999997]"
,KDBR,KHADKI BAZAR,,,Point,"[77.832038, 19.406761]"
,DHWN,Dhaniyawan,,,Point,"[85.2874685571, 25.421986000100002]"
,STNR,Sitalnagar,,,Point,"[74.245042, 28.04419]"
,GMK,GULMA KHOLA,,,Point,"[88.43738, 26.83822]"
,NTWL,Netawal,,,Point,"[74.45849, 24.861017]"
,NKBR,Narkatia Bazar,,,Point,"[84.38246, 26.488339]"
,BRL,BARWALA ROAD,,,Point,"[70.714894, 22.902131]"
,NPTY,NIMPURA THROUGH YARD,,,Point,"[87.26505300000001, 22.325255000000002]"
,GMX,GURMURA,,,Point,"[83.0477742334, 24.3548979309]"
,THSA,THANISANDRA,,,Point,"[77.6355093567, 13.0578558367]"
,GOG,GHORGHAT,,,Point,"[86.58456, 25.27073]"
,KNKD,Kankanadi,,,Point,"[74.88113670000001, 12.866703]"
Nagaland,RXR,RANGAPAHAR,NFR,"Bridge, Nagaland",Point,"[93.707766, 25.854971000000003]"
,OBAC,OBRA-A-CABIN,,,Point,"[82.988313, 24.446331]"
Gujarat,RDHP,RADHANPUR,WR,"Patan, Gujarat",Point,"[71.58559399999999, 23.84693]"
,STNC,Sitarampur Link Cabin,,,Point,"[86.885648, 23.745854]"
,MSBR,MUSAHIBPUR,,,Point,"[75.60945677000001, 31.9834478985]"
,BSPD,BIASPIND,,,Point,"[75.632658, 31.459179]"
,CHAF,Chaf Halt,,,Point,"[84.0939686646, 26.8285100187]"
,DBK,Darbari,,,Point,"[73.10053242309999, 27.9655265319]"
,IBHH,Ibhh,,,Point,"[82.057491, 21.846442]"
,JDNM,JAGUDAN,,,Point,"[72.401679, 23.521871]"
,IBHD,Ibhd,,,Point,"[81.763465, 21.443752]"
West Bengal,DBT,Dakshin Barasat,ER,"Barasat, West Bengal",Point,"[88.45228599999999, 22.226102]"
,JULF,Jhulasan,,,Point,"[72.471105, 23.326449]"
,BWIP,Bhawanipatna,,,Point,"[83.15839799999999, 19.93393]"
,KJR,Kalajhari,,,Point,"[85.838015, 20.369711]"
,JDNF,Jagudan,,,Point,"[72.401879, 23.522071]"
,BEHJ,Behj,,,Point,"[77.396587, 27.481951]"
,GRCP,G. Ramchandrapur,,,Point,"[83.33018200000001, 19.990686]"
,GLKN,Gugalwa Kirtan,,,Point,"[75.576076, 28.545807]"
,KCLA,Kenchanalu Halt,,,Point,"[75.28544676759999, 14.017783668700002]"
,TNPR,Tejnarayanpur,,,Point,"[87.71098052250001, 25.339562331299998]"
Gujarat,TORA,Torniya,WR,"Torniya, Gujarat",Point,"[70.497006, 21.450802]"
Maharashtra,BRVR,Borvihir,CR,"Dhule, Maharashtra",Point,"[74.8417412, 20.7843263]"
Madhya Pradesh,TPNI,Tuiya Pani,SECR,"Pindrai, Madhya Pradesh",Point,"[80.010141, 22.560295999999997]"
,VRK,Virkudi,,,Point,"[79.648304, 10.817963]"
,BHRH,Bhuyar Halt,,,Point,"[79.579542, 20.712948]"
,MTBG,Matia Barghat Halt,,,Point,"[83.75710400000001, 26.941536]"
,SMPC,Shambhupura C Cabin,,,Point,"[74.63844900000001, 24.792781]"
Andhra Pradesh,GHPU,Gandhipuram Halt,SCR,"Gandhi Nagar, Andhra Pradesh",Point,"[80.31352000000001, 17.495052]"
,STLB,Sitalpur Bengal,,,Point,"[87.672822, 21.774098]"
West Bengal,HPL,Haripal,ER,"State Highway 2, West Bengal",Point,"[88.11853982, 22.8311582]"
,WLGN,Walgaon,,,Point,"[77.71074, 21.020729000000003]"
,ADQ,Adhikari,,,Point,"[88.16988226000001, 26.57689211]"
,DKCH,DAKACHA,,,Point,"[75.951951, 22.859111000000002]"
,KNB,KANIYAMBADI,,,Point,"[79.12441763240001, 12.809316794699999]"
,NGON,NAUGAON,,,Point,"[78.12035800000001, 26.130622]"
,VLCA,VELLALCHERUVU H,,,Point,"[79.891216, 16.132576]"
Maharashtra,SEI,SHENDRI,CR,"State Highway 77, Maharashtra",Point,"[75.552627, 18.130093]"
,KHDH,Karahdih Halt,,,Point,"[85.432679, 25.068848]"
,GRMT,GUR MARKET,,,Point,"[74.264117, 16.701278000000002]"
,MTDI,MALTEKDI,,,Point,"[77.33435399999999, 19.1674]"
Madhya Pradesh,GPC,GHATPINDRAI,WCR,"Ghatpindra, Madhya Pradesh",Point,"[79.26630999999999, 22.952676]"
Uttar Pradesh,VPO,BHUPIA MAU,NR,"Dandupur, Uttar Pradesh",Point,"[81.970286, 25.875223000000002]"
,BNOD,Benoda,,,Point,"[78.180007, 21.449662999999997]"
Assam,LXA,LAKSWA,NFR,"Kukurachowa Gaon Rd, Assam",Point,"[94.8439823962, 27.004637018300002]"
,VPY,VYASARPADI,,,Point,"[80.256817, 13.108535]"
,SMRL,SAMRALA,,,Point,"[76.18245499999999, 30.824281]"
,ITMA,ITARSI MARSHALING YARD,,,Point,"[77.75944219360001, 22.6063459486]"
,CHUA,Chourai,,,Point,"[79.246686, 22.057632]"
,SCV,Sukhchain,,,Point,"[74.99009799999999, 29.767847]"
,KUCH,KUCHAVARAM HALT,,,Point,"[78.4572240295, 17.732096310200003]"
,JUNX,JUNONA HALT,,,Point,"[77.1618431097, 19.476361933099998]"
,PBQ,Pathardih Bazar,,,Point,"[86.431257, 23.682542]"
Maharashtra,KLV,KELVA ROAD,WR,"Thane, Maharashtra",Point,"[72.79082100000001, 19.624601000000002]"
